doi,halId
10.1016/j.compedu.2018.10.003,
10.1016/j.compositesb.2015.09.055,
10.1016/j.compstruct.2014.11.068,
10.1016/j.compstruct.2016.01.019,
10.1016/j.compstruct.2016.01.087,
10.1016/j.compstruct.2016.01.092,
10.1016/j.compstruct.2016.05.082,
10.1016/j.compstruct.2016.07.036,
10.1016/j.compstruct.2017.10.066,
10.1016/j.conbuildmat.2016.04.036,
10.1016/j.concog.2018.11.007,hal-02800313
10.1016/j.conctc.2017.09.010,
10.1016/j.conctc.2019.100402,
10.1016/j.conctc.2020.100529,
10.1016/j.conengprac.2018.02.013,
10.1016/j.contraception.2015.03.011,
10.1016/j.contraception.2015.04.010,
10.1016/j.contraception.2016.02.029,
10.1016/j.contraception.2018.11.006,
10.1016/j.corsci.2015.05.045,hal-01215474
10.1016/j.corsci.2015.05.058,
10.1016/j.corsci.2016.02.007,hal-01306847
10.1016/j.corsci.2016.10.027,cea-01465798
10.1016/j.corsci.2019.05.014,hal-02455977
10.1016/j.cortex.2018.09.026,hal-02313522
10.1016/j.cortex.2019.07.020,
10.1016/j.cpa.2017.03.005,
10.1016/j.cpc.2016.05.007,cea-01153011
10.1016/j.cpc.2017.09.024,
10.1016/j.cpc.2019.05.001,hal-02277854
10.1016/j.cpc.2019.07.009,cea-02278490
10.1016/j.cplett.2019.01.034,
10.1016/j.crci.2015.06.016,
10.1016/j.crci.2015.08.006,hal-01780693
10.1016/j.crci.2016.03.001,
10.1016/j.crci.2018.01.004,hal-02358299
10.1016/j.crci.2018.05.001,
10.1016/j.crci.2018.11.004,
10.1016/j.crci.2019.01.003,
10.1016/j.crhy.2016.07.015,
10.1016/j.crhy.2016.07.017,insu-01353785
10.1016/j.crhy.2016.07.022,insu-01368065
10.1016/j.critrevonc.2015.10.021,
10.1016/j.critrevonc.2018.12.004,
10.1016/j.crm.2020.100253,
10.1016/j.crma.2015.03.015,hal-01840761
10.1016/j.crma.2017.02.006,
10.1016/j.crma.2017.10.008,hal-02063537
10.1016/j.crma.2019.06.008,hal-02092094
10.1016/j.crma.2019.09.009,
10.1016/j.crpv.2015.09.009,
10.1016/j.crpv.2015.11.007,
10.1016/j.crpv.2016.03.001,
10.1016/j.crpv.2016.07.001,
10.1016/j.crte.2015.06.001,insu-01182912
10.1016/j.crte.2017.02.003,hal-01515754
10.1016/j.crte.2017.05.003,
10.1016/j.crte.2018.07.009,insu-01898091
10.1016/j.crte.2018.08.007,insu-01896713
10.1016/j.crte.2018.11.001,insu-01954863
10.1016/j.crvi.2015.01.005,hal-01145518
10.1016/j.crvi.2015.05.004,hal-01212899
10.1016/j.csda.2017.04.010,
10.1016/j.csr.2015.10.001,
10.1016/j.csr.2016.04.001,
10.1016/j.csr.2018.06.010,hal-02635532
10.1016/j.csr.2018.07.005,hal-02421439
10.1016/j.ctro.2017.09.004,
10.1016/j.cub.2015.06.035,
10.1016/j.cub.2016.03.068,
10.1016/j.culher.2015.01.009,hal-02510367
10.1016/j.cytogfr.2018.03.004,pasteur-01969821
10.1016/j.dam.2018.06.038,hal-01923091
10.1016/j.datak.2017.06.003,hal-01757035
10.1016/j.dendro.2015.09.001,hal-01805232
10.1016/j.dendro.2015.12.008,hal-02640095
10.1016/j.diabet.2014.10.007,
10.1016/j.diabet.2014.11.007,
10.1016/j.diabet.2015.01.004,
10.1016/j.diabet.2015.04.006,
10.1016/j.diabet.2015.08.007,
10.1016/j.diabet.2015.09.002,hal-01220635
10.1016/j.diabet.2015.11.006,hal-01255822
10.1016/j.diabet.2016.01.004,
10.1016/j.diabet.2016.04.007,hal-01363195
10.1016/j.diabet.2016.05.005,hal-01346617
10.1016/j.diabet.2016.05.008,
10.1016/j.diabet.2016.07.033,
10.1016/j.diabet.2016.11.008,
10.1016/j.diabet.2017.03.006,inserm-01517742
10.1016/j.diabet.2017.04.001,
10.1016/j.diabet.2017.04.004,
10.1016/j.diabet.2017.04.008,
10.1016/j.diabet.2018.02.002,
10.1016/j.diabet.2018.03.007,
10.1016/j.diabet.2018.05.003,
10.1016/j.diabet.2018.08.012,
10.1016/j.diabet.2018.09.005,
10.1016/j.diabet.2018.11.001,
10.1016/j.diabet.2019.05.005,hal-02400679
10.1016/j.diabet.2019.06.002,hal-02494262
10.1016/j.diabres.2014.05.001,
10.1016/j.diabres.2014.08.025,hal-01077373
10.1016/j.diabres.2015.01.030,
10.1016/j.diabres.2015.02.034,
10.1016/j.diagmicrobio.2017.11.001,inserm-01813096
10.1016/j.diamond.2015.01.006,hal-01364116
10.1016/j.diamond.2015.06.012,hal-01729247
10.1016/j.diamond.2015.12.005,
10.1016/j.diamond.2016.03.018,hal-01848691
10.1016/j.diamond.2016.03.020,hal-02441087
10.1016/j.diamond.2016.04.006,hal-01489123
10.1016/j.diamond.2017.01.012,hal-02440909
10.1016/j.diamond.2017.08.017,hal-02441064
10.1016/j.diamond.2018.02.010,hal-02346274
10.1016/j.diamond.2018.04.009,hal-01931490
10.1016/j.diamond.2018.08.004,hal-01865461
10.1016/j.diamond.2019.02.016,hal-02492667
10.1016/j.diamond.2019.03.001,hal-02441200
10.1016/j.diii.2015.03.004,
10.1016/j.diii.2020.03.004,
10.1016/j.disc.2016.03.006,
10.1016/j.dld.2015.02.005,
10.1016/j.dld.2018.08.008,
10.1016/j.douler.2016.04.002,
10.1016/j.douler.2016.04.006,
10.1016/j.douler.2017.03.007,
10.1016/j.douler.2018.09.002,
10.1016/j.drugalcdep.2016.03.027,hal-01303676
10.1016/j.drugalcdep.2016.07.031,
10.1016/j.drugalcdep.2017.01.015,
10.1016/j.drugalcdep.2017.03.034,
10.1016/j.drugalcdep.2017.07.004,
10.1016/j.drugalcdep.2018.01.010,
10.1016/j.drugalcdep.2018.02.026,hal-02361431
10.1016/j.drugalcdep.2018.08.033,
10.1016/j.drugalcdep.2019.06.011,
10.1016/j.drugalcdep.2020.107853,
10.1016/j.dsp.2015.09.019,
10.1016/j.dsp.2016.09.002,
10.1016/j.dsr.2015.09.003,hal-01805273
10.1016/j.dsr.2016.07.012,hal-01587514
10.1016/j.dsr.2019.05.002,hal-02410096
10.1016/j.dsr2.2014.07.001,hal-01496507
10.1016/j.dsr2.2015.07.013,hal-01929361
10.1016/j.dsr2.2015.11.005,hal-01805214
10.1016/j.dsr2.2016.05.006,hal-01319092
10.1016/j.dsr2.2016.08.004,hal-01584201
10.1016/j.dsr2.2016.12.013,hal-01427831
10.1016/j.dsr2.2017.01.009,hal-01452700
10.1016/j.dsr2.2017.03.010,hal-01584131
10.1016/j.dsr2.2017.03.011,hal-02881309
10.1016/j.dsr2.2017.05.005,hal-02881303
10.1016/j.dsr2.2017.05.009,hal-02881331
10.1016/j.dsr2.2017.05.010,hal-01584223
10.1016/j.dsr2.2017.06.009,hal-02613239
10.1016/j.dsr2.2017.07.006,hal-01584230
10.1016/j.earlhumdev.2020.105240,
10.1016/j.earscirev.2016.08.012,
10.1016/j.earscirev.2017.04.009,hal-01584165
10.1016/j.ebiom.2015.09.031,
10.1016/j.ebiom.2016.06.014,
10.1016/j.ebiom.2017.05.029,
10.1016/j.ebiom.2017.11.009,
10.1016/j.ebiom.2019.02.016,hal-02348707
10.1016/j.eclinm.2019.07.014,
10.1016/j.eclinm.2020.100389,
10.1016/j.eclinm.2020.100549,
10.1016/j.ecoenv.2014.09.001,
10.1016/j.ecoenv.2020.111040,
10.1016/j.ecolecon.2015.09.005,hal-01872099
10.1016/j.ecolecon.2015.12.008,
10.1016/j.ecolecon.2017.04.005,hal-01872426
10.1016/j.ecoleng.2019.06.012,cea-02614699
10.1016/j.ecolind.2015.12.023,hal-01586852
10.1016/j.ecolind.2016.06.049,hal-01587483
10.1016/j.ecolind.2017.10.021,
10.1016/j.ecolmodel.2014.05.010,
10.1016/j.ecolmodel.2016.04.022,hal-01318422
10.1016/j.econmod.2014.11.015,
10.1016/j.econmod.2014.11.027,
10.1016/j.econmod.2014.12.005,
10.1016/j.econmod.2015.04.009,
10.1016/j.econmod.2015.04.013,
10.1016/j.econmod.2015.10.033,hal-02510358
10.1016/j.ecoser.2014.10.010,hal-01631272
10.1016/j.ecoser.2014.11.003,hal-01872962
10.1016/j.ecoser.2014.11.018,hal-01631271
10.1016/j.ecoser.2015.09.001,
10.1016/j.ecoser.2015.10.003,hal-01294166
10.1016/j.ecss.2017.10.016,hal-01806716
10.1016/j.ecss.2018.05.021,
10.1016/j.ecss.2018.05.022,
10.1016/j.ecss.2019.106347,hal-02973913
10.1016/j.egypro.2015.07.866,
10.1016/j.eja.2016.08.006,hal-02903790
10.1016/j.eja.2017.06.012,hal-01581108
10.1016/j.eja.2018.01.004,hal-01832226
10.1016/j.ejc.2020.103113,hal-01847358
10.1016/j.ejca.2006.04.009,
10.1016/j.ejca.2013.04.005,
10.1016/j.ejca.2013.12.026,
10.1016/j.ejca.2015.05.023,
10.1016/j.ejca.2015.06.108,
10.1016/j.ejca.2015.06.110,
10.1016/j.ejca.2015.06.131,
10.1016/j.ejca.2015.07.009,
10.1016/j.ejca.2015.10.067,
10.1016/j.ejca.2015.10.069,
10.1016/j.ejca.2016.03.075,
10.1016/j.ejca.2016.03.079,hal-02559105
10.1016/j.ejca.2016.05.005,
10.1016/j.ejca.2016.05.013,
10.1016/j.ejca.2016.06.021,
10.1016/j.ejca.2016.09.029,
10.1016/j.ejca.2016.09.036,
10.1016/j.ejca.2016.10.001,
10.1016/j.ejca.2016.11.034,
10.1016/j.ejca.2016.12.041,
10.1016/j.ejca.2017.01.005,
10.1016/j.ejca.2017.01.014,
10.1016/j.ejca.2017.02.003,
10.1016/j.ejca.2017.03.011,
10.1016/j.ejca.2017.04.015,
10.1016/j.ejca.2017.04.025,hal-01579009
10.1016/j.ejca.2017.06.036,
10.1016/j.ejca.2017.07.028,
10.1016/j.ejca.2017.08.020,
10.1016/j.ejca.2017.09.001,
10.1016/j.ejca.2017.09.015,
10.1016/j.ejca.2017.09.029,
10.1016/j.ejca.2017.09.036,inserm-01667245
10.1016/j.ejca.2017.10.013,
10.1016/j.ejca.2017.11.024,
10.1016/j.ejca.2017.11.027,
10.1016/j.ejca.2017.11.030,
10.1016/j.ejca.2017.12.020,
10.1016/j.ejca.2018.01.077,
10.1016/j.ejca.2018.02.029,
10.1016/j.ejca.2018.02.030,
10.1016/j.ejca.2018.05.008,
10.1016/j.ejca.2018.08.003,
10.1016/j.ejca.2018.08.017,
10.1016/j.ejca.2018.09.023,
10.1016/j.ejca.2018.09.026,
10.1016/j.ejca.2018.12.010,
10.1016/j.ejca.2018.12.017,
10.1016/j.ejca.2019.01.016,hal-02418932
10.1016/j.ejca.2019.01.019,
10.1016/j.ejca.2019.02.016,
10.1016/j.ejca.2019.03.003,
10.1016/j.ejca.2019.04.019,
10.1016/j.ejca.2019.04.020,
10.1016/j.ejca.2019.05.013,
10.1016/j.ejca.2019.08.028,
10.1016/j.ejca.2019.09.023,
10.1016/j.ejca.2019.12.001,
10.1016/j.ejca.2020.01.007,
10.1016/j.ejca.2020.01.008,
10.1016/j.ejca.2020.07.033,
10.1016/j.ejcon.2017.10.004,hal-02169452
10.1016/j.ejim.2016.06.010,
10.1016/j.ejim.2016.06.027,
10.1016/j.ejim.2016.06.037,
10.1016/j.ejim.2016.10.010,
10.1016/j.ejim.2017.01.006,
10.1016/j.ejim.2017.01.022,
10.1016/j.ejim.2017.03.008,
10.1016/j.ejim.2017.03.020,
10.1016/j.ejim.2017.06.018,hal-01829282
10.1016/j.ejim.2017.08.002,
10.1016/j.ejim.2017.08.004,
10.1016/j.ejim.2017.11.015,
10.1016/j.ejim.2018.01.027,
10.1016/j.ejim.2018.05.014,
10.1016/j.ejim.2018.09.012,
10.1016/j.ejim.2018.10.017,
10.1016/j.ejmg.2015.04.005,
10.1016/j.ejmg.2015.10.014,
10.1016/j.ejmg.2016.08.010,
10.1016/j.ejmg.2018.01.003,
10.1016/j.ejmg.2019.103702,
10.1016/j.ejmg.2020.103956,
10.1016/j.ejogrb.2013.10.028,
10.1016/j.ejogrb.2014.07.025,
10.1016/j.ejogrb.2015.03.013,
10.1016/j.ejogrb.2015.08.011,hal-02560829
10.1016/j.ejogrb.2015.08.023,
10.1016/j.ejogrb.2015.12.028,inserm-01262622
10.1016/j.ejogrb.2016.02.015,hal-01295639
10.1016/j.ejogrb.2016.02.017,hal-01282343
10.1016/j.ejogrb.2016.06.026,
10.1016/j.ejogrb.2016.07.489,hal-01482368
10.1016/j.ejogrb.2016.07.493,hal-02559076
10.1016/j.ejogrb.2016.11.003,
10.1016/j.ejogrb.2016.12.035,hal-01573819
10.1016/j.ejogrb.2017.02.003,hal-01782790
10.1016/j.ejogrb.2017.06.037,
10.1016/j.ejogrb.2017.09.007,
10.1016/j.ejogrb.2017.10.031,
10.1016/j.ejogrb.2018.01.017,hal-02620532
10.1016/j.ejogrb.2018.06.002,
10.1016/j.ejogrb.2018.08.007,
10.1016/j.ejogrb.2018.10.029,
10.1016/j.ejogrb.2020.03.023,
10.1016/j.ejogrb.2020.03.033,
10.1016/j.ejor.2015.05.061,
10.1016/j.ejor.2015.10.045,
10.1016/j.ejpb.2018.08.013,hal-01878906
10.1016/j.ejphar.2007.06.040,
10.1016/j.ejpn.2015.03.006,
10.1016/j.ejpn.2020.07.001,
10.1016/j.ejrad.2011.01.054,
10.1016/j.ejrad.2020.109058,
10.1016/j.ejrad.2020.109075,
10.1016/j.ejrh.2016.11.018,hal-01414859
10.1016/j.ejso.2007.09.022,
10.1016/j.ejso.2014.08.479,
10.1016/j.ejso.2014.11.004,hal-02560859
10.1016/j.ejso.2015.04.003,hal-02560833
10.1016/j.ejso.2015.09.020,
10.1016/j.ejso.2018.01.005,hal-02560872
10.1016/j.ejvs.2016.10.001,
10.1016/j.ejvs.2018.03.016,
10.1016/j.ejvs.2018.05.010,
10.1016/j.ejvs.2018.09.001,
10.1016/j.ejvs.2018.11.019,
10.1016/j.ekir.2016.10.006,
10.1016/j.ekir.2017.08.010,hal-01847404
10.1016/j.ekir.2019.06.002,
10.1016/j.ekir.2019.07.014,hal-02378942
10.1016/j.ekir.2020.05.025,
10.1016/j.ekir.2020.07.016,
10.1016/j.elecom.2018.06.002,
10.1016/j.electacta.2015.02.141,
10.1016/j.electacta.2016.02.106,hal-01473671
10.1016/j.electacta.2016.03.141,hal-02065245
10.1016/j.electacta.2019.03.026,hal-02090713
10.1016/j.elspec.2019.07.005,cea-02191308
10.1016/j.emj.2014.07.004,
10.1016/j.encep.2014.07.006,
10.1016/j.encep.2014.08.003,
10.1016/j.encep.2014.09.001,
10.1016/j.encep.2016.02.003,
10.1016/j.encep.2016.02.007,
10.1016/j.encep.2016.03.012,
10.1016/j.encep.2016.04.005,
10.1016/j.encep.2016.04.014,
10.1016/j.encep.2016.05.001,
10.1016/j.encep.2016.05.006,
10.1016/j.encep.2016.05.013,
10.1016/j.encep.2016.07.001,
10.1016/j.encep.2016.08.013,
10.1016/j.encep.2016.09.005,
10.1016/j.encep.2017.02.006,
10.1016/j.encep.2017.03.003,
10.1016/j.encep.2017.03.009,
10.1016/j.encep.2017.05.005,
10.1016/j.encep.2017.10.005,
10.1016/j.encep.2017.10.012,
10.1016/j.encep.2017.12.011,
10.1016/j.encep.2018.01.004,hal-02015106
10.1016/j.encep.2018.01.005,
10.1016/j.encep.2018.05.001,
10.1016/j.encep.2018.06.001,hal-02552106
10.1016/j.encep.2018.06.005,
10.1016/j.encep.2018.07.006,
10.1016/j.encep.2018.07.007,
10.1016/j.encep.2018.09.010,
10.1016/j.encep.2018.09.011,
10.1016/j.encep.2019.02.007,
10.1016/j.encep.2019.06.002,
10.1016/j.encep.2019.07.001,
10.1016/j.encep.2019.10.003,
10.1016/j.encep.2020.04.015,
10.1016/j.encep.2020.04.024,
10.1016/j.encep.2020.05.017,
10.1016/j.encep.2020.06.007,
10.1016/j.enconman.2015.08.024,
10.1016/j.endm.2017.06.048,
10.1016/j.energy.2015.05.072,
10.1016/j.engfailanal.2018.06.013,hal-01719997
10.1016/j.engfracmech.2015.01.010,
10.1016/j.engfracmech.2016.05.013,
10.1016/j.engstruct.2018.02.082,hal-01493006
10.1016/j.engstruct.2018.08.082,hal-01720002
10.1016/j.engstruct.2019.01.030,hal-01458767
10.1016/j.enpol.2014.12.001,
10.1016/j.enpol.2016.05.002,
10.1016/j.enpol.2017.04.018,
10.1016/j.enpol.2017.04.038,
10.1016/j.ensm.2018.11.022,
10.1016/j.ensm.2019.05.047,hal-02285117
10.1016/j.entcs.2016.09.022,hal-01817340
10.1016/j.entcs.2018.03.032,hal-01832118
10.1016/j.envint.2013.11.020,
10.1016/j.envint.2014.08.012,
10.1016/j.envint.2014.11.011,
10.1016/j.envint.2015.08.006,
10.1016/j.envint.2016.12.026,hal-01784629
10.1016/j.envint.2017.11.027,hal-02085876
10.1016/j.envint.2017.11.033,hal-01806857
10.1016/j.envint.2018.03.021,inserm-01814823
10.1016/j.envint.2018.04.021,
10.1016/j.envint.2018.06.016,hal-01900999
10.1016/j.envint.2018.07.032,
10.1016/j.envint.2018.10.015,hal-01901723
10.1016/j.envint.2018.11.040,
10.1016/j.envint.2019.01.001,
10.1016/j.envint.2019.05.004,hal-02153618
10.1016/j.envint.2019.105039,
10.1016/j.envint.2019.105080,hal-02899642
10.1016/j.envint.2019.105088,
10.1016/j.envint.2020.105474,
10.1016/j.envint.2020.105739,
10.1016/j.envint.2020.105746,
10.1016/j.envint.2020.106017,
10.1016/j.envpol.2014.02.029,
10.1016/j.envpol.2016.03.006,hal-01403007
10.1016/j.envpol.2016.05.030,hal-01587549
10.1016/j.envpol.2017.08.046,
10.1016/j.envpol.2017.08.063,
10.1016/j.envpol.2018.04.082,hal-01945405
10.1016/j.envpol.2018.04.094,cea-02610576
10.1016/j.envpol.2019.113605,
10.1016/j.envpol.2019.113728,
10.1016/j.envpol.2020.114392,
10.1016/j.envres.2014.09.035,
10.1016/j.envres.2016.01.005,hal-01259218
10.1016/j.envres.2016.07.005,
10.1016/j.envres.2016.12.008,
10.1016/j.envres.2018.11.027,
10.1016/j.envres.2020.109646,
10.1016/j.envsci.2015.03.001,hal-01806203
10.1016/j.envsci.2016.06.019,
10.1016/j.envsci.2017.01.009,hal-02043022
10.1016/j.envsoft.2017.11.016,hal-02070282
10.1016/j.epidem.2020.100389,
10.1016/j.epsl.2014.11.051,hal-01806679
10.1016/j.epsl.2014.12.031,hal-01806673
10.1016/j.epsl.2014.12.033,hal-01141597
10.1016/j.epsl.2015.01.014,hal-01179573
10.1016/j.epsl.2015.05.018,hal-01806173
10.1016/j.epsl.2015.06.043,hal-01806115
10.1016/j.epsl.2015.07.059,hal-01805783
10.1016/j.epsl.2015.08.005,hal-01805580
10.1016/j.epsl.2015.09.054,hal-02180992
10.1016/j.epsl.2016.02.045,
10.1016/j.epsl.2016.04.013,hal-01587481
10.1016/j.epsl.2016.05.037,
10.1016/j.epsl.2016.06.053,
10.1016/j.epsl.2016.10.001,
10.1016/j.epsl.2016.11.005,
10.1016/j.epsl.2016.11.045,hal-02470299
10.1016/j.epsl.2016.11.052,hal-01503611
10.1016/j.epsl.2017.01.014,hal-02181004
10.1016/j.epsl.2017.04.047,
10.1016/j.epsl.2017.04.050,hal-01584255
10.1016/j.epsl.2017.07.019,insu-01579460
10.1016/j.epsl.2017.09.022,hal-01631040
10.1016/j.epsl.2017.09.026,insu-01597916
10.1016/j.epsl.2017.10.022,hal-01806821
10.1016/j.epsl.2017.10.042,hal-01806882
10.1016/j.epsl.2017.10.048,insu-01651170
10.1016/j.epsl.2017.11.021,hal-01662171
10.1016/j.epsl.2017.12.034,hal-01806889
10.1016/j.epsl.2018.02.036,hal-01735837
10.1016/j.epsl.2018.04.034,hal-02378949
10.1016/j.epsl.2018.05.014,insu-01802505
10.1016/j.epsl.2018.08.006,hal-01897030
10.1016/j.epsl.2018.11.012,hal-02629188
10.1016/j.epsl.2018.12.014,hal-02396554
10.1016/j.epsl.2019.01.029,hal-02462774
10.1016/j.epsl.2019.03.004,hal-02358191
10.1016/j.epsl.2019.115716,hal-02323044
10.1016/j.erap.2015.08.001,
10.1016/j.erap.2018.08.003,
10.1016/j.est.2019.100881,
10.1016/j.esxm.2019.08.006,
10.1016/j.esxm.2020.06.007,
10.1016/j.eurger.2014.12.006,hal-01743411
10.1016/j.eurger.2016.04.012,
10.1016/j.eurger.2017.07.004,
10.1016/j.euroecorev.2015.10.004,
10.1016/j.euromechsol.2015.03.004,
10.1016/j.euroneuro.2016.08.004,
10.1016/j.euroneuro.2017.11.020,
10.1016/j.euroneuro.2018.11.872,
10.1016/j.euroneuro.2019.09.076,
10.1016/j.eurox.2019.100093,
10.1016/j.eurpsy.2015.05.004,
10.1016/j.eurpsy.2015.09.090,
10.1016/j.eurpsy.2015.09.207,
10.1016/j.eurpsy.2016.01.022,
10.1016/j.eurpsy.2016.01.184,
10.1016/j.eurpsy.2016.01.614,
10.1016/j.eurpsy.2016.11.007,
10.1016/j.eurpsy.2017.01.061,
10.1016/j.eurpsy.2017.01.494,
10.1016/j.eurpsy.2017.06.013,hal-01744630
10.1016/j.eurpsy.2019.08.003,
10.1016/j.eurpsy.2019.08.004,
10.1016/j.eururo.2013.09.027,
10.1016/j.eururo.2015.07.043,
10.1016/j.eururo.2015.11.029,
10.1016/j.eururo.2015.12.028,
10.1016/j.eururo.2015.12.048,
10.1016/j.eururo.2016.02.040,
10.1016/j.eururo.2016.06.020,
10.1016/j.eururo.2017.01.020,
10.1016/j.eururo.2017.07.015,
10.1016/j.eururo.2018.01.044,hal-01782456
10.1016/j.eururo.2018.05.017,
10.1016/j.eururo.2018.06.016,
10.1016/j.eururo.2018.08.027,
10.1016/j.eururo.2018.11.048,
10.1016/j.evopsy.2013.09.002,
10.1016/j.evopsy.2016.01.003,
10.1016/j.evopsy.2016.04.002,
10.1016/j.evopsy.2017.10.006,
10.1016/j.evopsy.2018.04.008,
10.1016/j.exger.2018.09.011,
10.1016/j.exger.2018.12.002,
10.1016/j.exis.2016.02.010,
10.1016/j.exphem.2018.04.001,
10.1016/j.exphem.2018.08.006,hal-01927788
10.1016/j.expneurol.2015.02.007,
10.1016/j.expneurol.2016.08.018,
10.1016/j.femme.2018.02.003,
10.1016/j.fertnstert.2007.04.037,
10.1016/j.fertnstert.2009.06.047,
10.1016/j.fertnstert.2015.05.005,
10.1016/j.fertnstert.2016.07.1110,
10.1016/j.fertnstert.2016.08.022,
10.1016/j.fertnstert.2017.02.002,hal-01777741
10.1016/j.fertnstert.2017.11.027,
10.1016/j.fertnstert.2018.02.137,
10.1016/j.fertnstert.2018.03.006,
10.1016/j.fertnstert.2018.03.018,
10.1016/j.fertnstert.2018.05.018,
10.1016/j.fertnstert.2019.02.005,
10.1016/j.fertnstert.2019.03.012,
10.1016/j.fertnstert.2019.04.007,
10.1016/j.fertnstert.2019.05.028,
10.1016/j.fertnstert.2019.05.030,
10.1016/j.fertnstert.2019.05.038,
10.1016/j.fertnstert.2019.08.099,
10.1016/j.fertnstert.2020.04.055,
10.1016/j.fertnstert.2020.04.057,
10.1016/j.fertnstert.2020.07.039,
10.1016/j.fertnstert.2020.08.1431,
10.1016/j.finel.2015.09.006,
10.1016/j.finel.2018.04.002,
10.1016/j.fishres.2014.06.012,halshs-01425945
10.1016/j.foodchem.2020.127231,
10.1016/j.foreco.2017.09.009,hal-01675305
10.1016/j.forsciint.2005.10.003,
10.1016/j.forsciint.2009.09.006,
10.1016/j.forsciint.2010.05.022,
10.1016/j.forsciint.2012.06.009,
10.1016/j.forsciint.2012.11.018,
10.1016/j.forsciint.2016.11.028,
10.1016/j.forsciint.2020.110288,
10.1016/j.forsciint.2020.110555,
10.1016/j.fpurol.2015.06.005,
10.1016/j.fpurol.2017.06.001,
10.1016/j.fpurol.2018.05.004,
10.1016/j.fpurol.2018.05.008,
10.1016/j.fpurol.2018.08.005,
10.1016/j.fpurol.2018.08.007,
10.1016/j.fpurol.2019.01.003,
10.1016/j.freeradbiomed.2018.07.012,hal-02179380
10.1016/j.freeradbiomed.2018.11.029,
10.1016/j.fsi.2020.07.055,
10.1016/j.fuel.2018.03.182,
10.1016/j.future.2019.02.044,hal-02352954
10.1016/j.gaitpost.2012.09.010,
10.1016/j.gaitpost.2013.01.015,
10.1016/j.gaitpost.2013.07.110,
10.1016/j.gaitpost.2015.03.012,hal-01136778
10.1016/j.gaitpost.2016.06.023,
10.1016/j.gaitpost.2017.03.022,
10.1016/j.gaitpost.2018.07.178,
10.1016/j.gaitpost.2018.09.018,
10.1016/j.gca.2015.11.009,hal-01430667
10.1016/j.gca.2015.12.020,hal-01253864
10.1016/j.gca.2016.01.004,hal-01587427
10.1016/j.gca.2016.03.037,
10.1016/j.gca.2016.04.023,hal-01772637
10.1016/j.gca.2017.04.002,
10.1016/j.gca.2017.08.031,insu-01576926
10.1016/j.gca.2017.09.040,insu-01618121
10.1016/j.gca.2017.10.026,hal-01806861
10.1016/j.gca.2018.07.016,hal-02872449
10.1016/j.gca.2018.12.038,hal-02172380
10.1016/j.gca.2019.07.013,
10.1016/j.gene.2003.10.024,
10.1016/j.gene.2008.01.018,
10.1016/j.gene.2018.02.064,
10.1016/j.geobios.2019.04.001,hal-02168478
10.1016/j.geobios.2019.04.002,hal-02168504
10.1016/j.geobios.2019.04.003,hal-02168450
10.1016/j.geobios.2019.04.004,hal-02168465
10.1016/j.geobios.2019.04.005,hal-02168426
10.1016/j.geobios.2019.04.006,hal-02168369
10.1016/j.geobios.2019.04.007,hal-02168391
10.1016/j.geobios.2019.04.008,hal-02168490
10.1016/j.geoderma.2017.02.027,hal-02173887
10.1016/j.geoderma.2017.09.038,hal-02976392
10.1016/j.geoderma.2018.10.018,hal-01904580
10.1016/j.geoderma.2018.11.011,cea-02615743
10.1016/j.geoderma.2019.113933,insu-02283237
10.1016/j.geomorph.2014.11.010,
10.1016/j.geomorph.2015.09.007,hal-01400992
10.1016/j.geomorph.2017.02.020,hal-01474069
10.1016/j.geomphys.2016.04.014,
10.1016/j.gexplo.2015.07.010,hal-02063551
10.1016/j.gloenvcha.2016.08.003,hal-01587553
10.1016/j.gloenvcha.2017.06.007,hal-01584182
10.1016/j.gloplacha.2014.11.011,
10.1016/j.gloplacha.2017.07.006,hal-02903505
10.1016/j.gloplacha.2017.08.014,
10.1016/j.gloplacha.2018.03.011,hal-02900843
10.1016/j.gloplacha.2018.04.007,hal-02105534
10.1016/j.gloplacha.2018.07.002,hal-03043704
10.1016/j.gloplacha.2019.02.010,hal-02125422
10.1016/j.gloplacha.2019.05.009,hal-02392774
10.1016/j.gofs.2016.12.014,
10.1016/j.gofs.2016.12.015,
10.1016/j.gofs.2016.12.017,hal-01653280
10.1016/j.gofs.2017.01.016,
10.1016/j.gofs.2017.01.017,
10.1016/j.gofs.2017.02.004,
10.1016/j.gofs.2017.02.009,
10.1016/j.gofs.2017.06.002,
10.1016/j.gofs.2017.07.005,
10.1016/j.gofs.2017.09.003,hal-02560880
10.1016/j.gofs.2017.10.029,hal-01972390
10.1016/j.gofs.2017.11.003,
10.1016/j.gofs.2017.12.004,
10.1016/j.gofs.2017.12.011,hal-02560876
10.1016/j.gofs.2018.01.002,
10.1016/j.gofs.2018.02.005,hal-02341243
10.1016/j.gofs.2018.02.009,
10.1016/j.gofs.2018.02.011,
10.1016/j.gofs.2018.02.012,hal-02352136
10.1016/j.gofs.2018.02.019,
10.1016/j.gofs.2018.02.022,
10.1016/j.gofs.2018.02.027,hal-01782092
10.1016/j.gofs.2018.02.028,
10.1016/j.gofs.2018.02.029,
10.1016/j.gofs.2018.03.005,hal-02560874
10.1016/j.gofs.2018.03.008,hal-02622853
10.1016/j.gofs.2018.03.009,
10.1016/j.gofs.2018.09.003,
10.1016/j.gofs.2018.09.005,
